@id|leisure|name|opening_hours|indoor|fee|supervised|@lat|@lon
415935524|playground||||||42.4689047|14.1887966
416383268|playground||||||37.5233561|15.0831774
416664053|playground||||||41.1325786|16.5414425
416948185|playground||||||46.3182758|11.3484197
417242101|playground||||||41.8694746|12.5211922
418065855|playground||||||42.5180669|14.1598272
418098593|playground||||||37.4787242|15.0814551
418637762|playground||||||44.8053546|10.2944265
418721994|playground||||||45.4374445|12.4398137
423205376|playground||||||42.5031225|14.1705485
423455770|playground|CAG|||||45.9871098|13.1938558
425539825|playground|Oratorio Parrocchiale|||||46.0375806|9.1208625
427838899|playground||||||41.8128115|12.4856412
428314137|playground||||||46.0482103|11.1241188
428415105|playground||||||44.4018728|8.9794420
428903474|playground||||||45.9312623|10.8233083
429289384|playground||||||45.2950928|11.8155263
429611157|playground||||||45.2915098|11.8266344
429719860|playground||||||45.2923928|11.8167192
430542692|playground|Dragone|||||44.2042527|12.4040495
430542709|playground||||||44.2028207|12.4052561
430542769|playground||||||44.2005980|12.4072624
431071084|playground||||||46.1419000|10.9595901
431615192|playground||||||44.8126202|10.2745251
434586842|playground||||||45.9827313|9.4247469
440094736|playground||||||45.2935700|11.8167925
441130744|playground||||||44.7152065|11.3048593
442364731|playground||||||46.2431371|10.4690170
442686915|playground||||||45.8417612|8.7463910
442709601|playground||||||45.8407593|8.7460106
443437647|playground||||||45.8815533|10.8501067
443635884|playground||||||43.8187216|11.1403541
443635885|playground||||||43.8179634|11.1412972
445136670|playground||||||42.5059919|14.1724906
446412242|playground||||||45.2581858|9.0266232
448111787|playground||||||45.8715874|10.8757897
448162839|playground||||||45.0460488|7.6671038
451648781|playground||||||38.1536653|14.9670276
456410001|playground||||||42.5117389|14.1490307
456786840|playground||||||46.1574315|10.9539045
457521147|playground||||||45.7943611|11.0968906
458861614|playground||||||42.5046406|14.1702345
458873147|playground|Parco Bambini|||||45.8686962|8.3609562
460422187|playground||||||43.3524366|10.4528211
461981990|playground||||||45.0676778|7.9331404
469111940|playground||||||43.6310459|13.3911998
469260444|playground||||||45.7955548|10.9742698
470317163|playground||||||39.9541116|15.9755904
471087460|playground||||||43.4001161|10.8707443
471222800|playground||||||40.3160216|9.3618916
472957772|playground||||||46.9193997|11.8000436
474970401|playground||||||45.9738412|11.0927339
474970449|playground||||||45.9739858|11.0906999
482789712|playground||||||45.9022257|10.1054930
486575250|playground|Jungle Adventure Park|||||45.6264641|10.7356817
489390830|playground||||||43.0570714|13.4231608
492739627|playground||||||45.4875080|12.0807899
496427783|playground||||||46.2377512|10.4107386
497006967|playground||||||42.0075882|14.0374819
498890676|playground||||||44.3999071|8.9527431
500616845|playground|Ai Pioppi||no|no||45.8432197|12.1794406
501845111|playground||||||45.8729462|13.3656967
506498562|playground||||||45.7743203|8.9756278
506787940|playground||||||43.0499383|9.8420305
508653105|playground||||||44.8534494|10.3048745
508653405|playground||||||44.8574721|10.3078534
509303613|playground||||||46.0421074|10.8800013
512022286|playground||||||46.1358082|10.3797664
521772714|playground||||||44.3918005|8.9670221
521772759|playground||||||44.4000009|8.9749994
526554886|playground||||||43.8357570|11.0258940
528762155|playground||||||42.3660652|13.7217954
528945729|playground||||||45.9332616|10.8704982
529487661|playground|Parco Aldo Moro|||||45.6985616|8.7650267
529531980|playground||||||45.9075126|13.3118999
533642590|playground||||||44.4052955|8.9679182
534755391|playground||||||41.8074920|13.7913388
538992913|playground||||||40.0347347|16.3045006
540003219|playground||||||46.5499478|11.9318675
540342195|playground||||||45.6018602|12.2335096
543655661|playground||||||43.7512912|11.1817580
544304136|playground||||||45.0319721|7.5201067
544304137|playground||||||45.0309458|7.5208435
546281652|playground||||||44.6400251|11.3696898
546281674|playground||||||44.6450054|11.3724217
547073661|playground||||||45.7585689|7.0373417
549005166|playground||||||46.0269827|10.3756697
549193186|playground||||||44.6479498|11.3703804
549193347|playground||||||44.6415907|11.3713082
549193650|playground||||||44.6493097|11.3784762
550690822|playground||||||45.0794095|7.9684824
556975003|playground|Oratorio di S. Croce|||||45.9587769|8.6199276
556978699|playground||||||46.0673135|11.1659799
562103347|playground||||||40.9599281|15.8126658
563897801|playground|Parco Azzurro|||||41.5072484|15.1152004
564679385|playground||||||41.9350962|12.5028807
566593563|playground||||||44.4126269|8.9544128
569223048|playground||||||41.9371253|12.5278962
574634834|playground||||||45.8426238|8.7367996
574960655|playground||||||41.9506288|12.5305043
578359929|playground||||||45.8801308|10.8592780
597718378|playground||||||42.1488700|14.5874527
598365251|playground||||||41.9435212|12.5658776
604067352|playground||||||42.8738713|13.7048489
611860518|playground||||||45.5676675|9.2073508
614868084|playground||||||45.8521180|11.0102289
616524650|playground||||||46.3675142|10.9364483
617893678|playground||||||37.5749595|14.8981225
620120675|playground||||||41.1187106|16.8886568
621723260|playground||||||44.9855998|9.0208898
622017089|playground||||||44.9913643|8.9893956
624480840|playground||||||44.9874592|9.0145122
627043194|playground||||||44.9899874|8.9960771
629734582|playground||||||44.5200243|11.3271000
629735102|playground|Casa Gialla|||||44.5204278|11.3265610
630657530|playground||||||42.5193574|14.1295155
632821718|playground||||||45.5507664|9.1710510
636869280|playground||||||45.9112905|10.8501548
639276779|playground||||||46.4044757|11.1428624
641484614|playground||||||46.7079386|11.6601332
641484678|playground||||||46.7088958|11.6604259
644926715|playground||||||45.6962368|11.5343639
648041902|playground||||||44.6463866|11.3814223
648900752|playground||||||40.2355199|8.6120359
659801825|playground||||||44.4073875|8.9882150
660623054|playground||||||45.4626769|12.5236944
663890167|playground||||||45.5482004|9.1541229
663909694|playground||||||45.5478251|9.1528565
665357118|playground||||||41.2002207|15.5637468
665486893|playground||||||44.4137631|12.2075683
666160032|playground|Parco Giochi|||||46.0467382|12.2200274
666348521|playground||||||44.4173113|9.1180386
667531091|playground||||||41.3040638|15.4733152
671754288|playground||||||44.3747863|9.0850817
674857937|playground||||||44.4030327|8.9979375
677294438|playground||||||43.2463931|10.5294293
678066076|playground||||||46.0718919|11.1623280
678267113|playground||||||43.2012286|10.7375892
678312679|playground|Parco Giochi Gonfiabili Delli|||||45.1888958|9.1481935
680244272|playground||||||44.4126070|8.9495733
683093654|playground||||||43.2946213|10.7295777
687613433|playground||||||43.2396841|10.5319361
687955225|playground||||||44.3944666|8.9953278
690739364|playground||||||45.8182618|10.9552368
702191691|playground||||||45.7975506|11.0157936
702859006|playground||||||46.0369120|10.8741361
703305976|playground||||||45.4072075|10.6884801
711862320|playground|Fontana Santa|||||45.8626555|10.5796001
712711875|playground||||||41.1592012|15.9391021
715078490|playground||||||44.4872428|11.2862233
724160868|playground||||||45.8142808|8.8364539
724160876|playground||||||45.8134620|8.8362315
726443028|playground||||||46.0795005|11.1146753
731430226|playground||||no||44.3519810|11.7022106
734201616|playground||||||45.8701655|10.7462154
735093690|playground||||||44.2732698|9.3962424
736870704|playground||||||44.1498037|12.2271773
736870765|playground||||||44.1483540|12.2265484
743127471|playground||||||41.9505600|12.4294026
746669994|playground||||||45.4799418|10.7210829
747896254|playground||||||45.8084448|10.0693289
759147425|playground||||||37.8148999|15.2536732
759972363|playground|Fun Station|"Mo,We,Su 10:00-12:30,16:00-18:00"||||45.4469649|12.4670802
762208513|playground||||||44.4877694|11.3555479
763451679|playground|Pizzeria La Rocchetta|"Su 12:00-14:30, 18:30-22:00; Th 18:30-22:00; Fr 18:30-23:00; Sa 18:30-23:30"||||45.4990051|10.2264017
765719689|playground||||||46.5561297|11.1908612
765940345|playground||||||46.3954011|11.1485711
766959245|playground||||||37.5217979|15.0916478
766959398|playground||||||37.5218770|15.0919886
766959427|playground||||||37.5216650|15.0920009
769280390|playground||||||44.4907959|11.3725542
770162555|playground||||||46.0921773|10.3308178
774556200|playground||||||45.1017740|7.3575992
792939283|playground||||||45.7350929|9.6367126
793542771|playground||||||45.7165245|11.4606185
793544585|playground||||||45.7203767|11.4492741
796702430|playground||||||39.9331088|9.7064810
797786841|playground||||||45.6582478|10.0488673
799778393|playground||||||44.1134268|8.2461302
802208367|playground|||no|||45.8390930|13.3289115
805066698|playground||||||46.5702505|11.9330966
806036024|playground||||||46.5032058|11.3484392
806036049|playground||||||46.4894250|11.3395859
806036076|playground||||||46.4849824|11.3256077
806036106|playground||||||46.4979595|11.3463753
806036447|playground||||||46.4876290|11.3322920
806440503|playground|Adventure Park Calfosch|Mo-Su 10:00-19:00||||46.5507081|11.8554804
806440505|playground||||||46.5510640|11.8579417
826062065|playground||||||45.8386619|8.7169293
826648380|playground|Waldspielplatz - Parco giochi|||||46.7481095|11.7609714
827440087|playground||||||43.8824545|11.0862819
829314500|playground||||||44.1378633|12.2375937
829472795|playground|Giardino del Molinaccio|||||44.1325113|12.2466695
829574174|playground||||||44.1345660|12.2354500
829591821|playground||||||46.0450557|9.3580312
833921256|playground||||||43.8707375|11.0926960
833921287|playground||||||43.8500035|11.0783488
834768639|playground||||||44.1424824|12.2394307
835163450|playground||||||44.3618694|10.1947660
837198035|playground||||||43.5041400|13.1373962
838705932|playground||||||43.5040076|13.1355693
843376326|playground||||||44.0734899|9.7965892
845338555|playground||||||45.7539045|7.0474951
847160011|playground||||||45.7626452|6.9866599
851892890|playground|Parco per Fabio|||||44.1324014|12.2276689
853174038|playground||||||45.7316078|9.6790362
859523981|playground||||||42.9410199|13.1407550
859545369|playground||||||46.2787319|11.4517490
860309442|playground||||||44.1598126|12.2689658
860309511|playground||||||44.1503173|12.2502606
860309536|playground||||||44.1504253|12.2515325
860309601|playground||||||44.1511277|12.2510404
860690931|playground||||||45.8393916|9.0777020
860690944|playground||||||45.8410018|9.0756246
861709266|playground||||||44.6779263|8.7028716
864608200|playground||||||43.3428513|10.4571900
864614609|playground||||||43.3512811|10.4554899
867538599|playground||||||46.2651561|11.0852111
867538758|playground||||||46.2142066|11.1184860
868646475|playground||||||42.2110815|13.5096146
874494475|playground||||||46.0543774|12.3165590
876232941|playground||||||41.6968120|14.7026185
876390191|playground||||||45.5616431|10.5648546
881347601|playground||||||45.5496212|10.5592341
881348277|playground||||||45.5586041|10.5604559
883427316|playground||||||45.4947401|10.6070984
884222783|playground||||||44.3504671|11.7171949
886488687|playground||||||44.4420635|10.0336947
892765145|playground||||||45.6283112|12.5873648
892765193|playground||||||45.6282150|12.5904894
892765222|playground||||||45.6260102|12.5652000
892765365|playground||||||45.6158348|12.5695785
892765374|playground||||||45.6214264|12.5659361
892861936|playground||||||37.5016752|15.0884154
892863769|playground||||||45.6173288|12.5598737
893551356|playground||||||46.0574187|11.1263592
898256071|playground||||||40.2634386|17.8874916
898256318|playground||||||40.1464575|18.4893372
898918580|playground||||||46.6205634|11.7500111
898983941|playground||||||45.9141175|8.7395511
907820414|playground||||||44.7327346|12.2417904
912018208|playground||||||44.4187301|8.9344092
913507254|playground|Scivolo|||||44.4414601|8.9029364
916989908|playground||||||45.9292566|10.8912822
918919989|playground||||||45.0296918|7.5234178
918933888|playground||||||46.1677616|11.1109512
919520232|playground||||||37.2612131|13.5821059
920866176|playground||||||46.0552469|11.1259228
921495614|playground||||||44.0498621|10.0165751
921665534|playground||||||46.0720003|11.1206565
925831999|playground||||||45.0861492|7.3692000
926749210|playground||||||45.3934540|11.8985788
926947839|playground||||||45.0399177|7.6360591
928124645|playground||||||43.7055423|12.7479597
929224974|playground||||||45.3484102|11.8588121
930616026|playground||||||46.0406025|11.1349846
932175363|playground||||||46.0634146|11.1259106
933666930|playground||||||45.7030330|11.4738230
935280930|playground||||||43.6611618|10.6357211
935736019|playground||||||46.1843574|11.0126516
943372023|playground||||||46.3588608|11.0267841
944188758|playground||24/7||||45.4260860|12.3604547
944412482|playground||||||46.3644624|11.0319549
945680648|playground||||||46.3592216|11.0286014
946572772|playground||||||45.9716884|8.4121963
948757480|playground||||||46.0586491|11.1180305
958711177|playground||||||37.6437743|14.9572949
959778181|playground||||||46.2774662|11.0806094
962402002|playground||||||37.6356824|14.9507515
963839229|playground|Parco Giochi|||||42.4154790|12.3461320
963955582|playground|Parco Giochi|||||42.4602866|12.3804591
973558260|playground||||||44.3481512|11.7178877
975878407|playground||||||45.6976768|11.4905927
980804853|playground||||||44.1608563|8.3057048
982681655|playground||||||45.4612463|10.7906109
982883653|playground||||||45.4599856|9.1028838
985295770|playground||||||45.6990854|11.4846323
985353140|playground||||||45.7011830|11.4826761
989246233|playground|Parco Giochi Mare|||||42.4228383|14.2869167
989246244|playground|Parco Giochi Sole|||||42.4227096|14.2867639
992830592|playground||||||44.3965399|8.9459658
992882967|playground||||||42.7316418|12.1349121
994772577|playground||||||42.7308687|12.1376102
995620151|playground||||||45.4529220|9.1224425
996816145|playground||||||46.3465104|11.2447124
996816148|playground||||||46.3460617|11.2437408
1003268617|playground||||||45.3164402|11.7867062
1005402834|playground||||||42.7314081|12.1378756
1007294197|playground||||||44.3893595|8.6477929
1010428468|playground||Mo-Fr 08:30-20:00||||41.6776123|15.5871512
1013410024|playground||||||43.7253035|10.9222547
1015718470|playground||||||46.4955509|11.3502253
1023262639|playground||||||46.2252591|11.1206453
1069654580|playground||||||45.3330581|11.7928915
1082013971|playground||||||45.8599277|8.6917520
1086848515|playground||||||45.5415966|9.1705639
1094741016|playground||||||44.1971919|7.5871434
1102244095|playground||||||46.5059309|11.3384544
1105108272|playground||||||46.5529312|12.5464297
1110612714|playground||||||45.0369797|11.7936494
1111760326|playground|Parco giochi Sant'Alessandro|||||45.8882268|10.8631665
1116565294|playground||||||46.2665911|11.4172288
1120462651|playground||||||46.0637118|11.1262363
1122694030|playground||||||46.1853612|11.0358528
1124104257|playground||||||45.1131499|7.2318199
1124860756|playground||||||45.0651541|7.6258697
1132296959|playground||||||46.0369791|12.4965021
1134691996|playground||||||45.5442586|9.1727253
1135584122|playground||||||42.0686783|12.7682070
1135669080|playground||||||42.0495810|12.8993108
1146982782|playground||||||45.6283836|13.8191326
1149288179|playground||||||43.2103736|12.0114777
1151393983|playground||||||42.0234777|12.8021564
1156714085|playground||||||45.0053618|7.6068625
1157495431|playground||||||44.4185838|8.8883327
1158073206|playground||||||45.0275761|7.5975447
1172174757|playground||||||45.0464121|7.6315065
1175313056|playground||||||46.1010745|11.1182189
1177945334|playground||||||45.0824924|9.3004861
1191183069|playground||||||46.9385931|11.4433353
1199093652|playground||||||41.5142107|12.8547981
1199095367|playground||||||41.9188006|12.4868030
1202293060|playground||||||45.0357459|7.6350363
1204210643|playground||||||45.7501736|9.7859514
1205471510|playground||||||45.5744573|9.1731598
1205471514|playground||||||45.5714041|9.1733526
1205471520|playground||||||45.5727814|9.1729774
1205497845|playground||||||45.5755792|9.1677664
1205521904|playground|||no|||45.7405844|10.7188437
1209741384|playground||||||46.0299894|9.2081042
1210312936|playground||||||45.6099973|9.2001794
1211056529|playground||||||46.4085036|11.5959278
1212053148|playground||||||41.0655102|16.9242459
1212500266|playground|Snowpark Snow Kinder|||||46.3846226|11.7975774
1214083046|playground||||||46.0314777|9.2081263
1215847251|playground||||||45.3601978|9.2242270
1215847260|playground||||||45.3600299|9.2243215
1215847329|playground||||||45.3602629|9.2241646
1215847363|playground||||||45.3601865|9.2241717
1215847365|playground||||||45.3600350|9.2242145
1215847413|playground||||||45.3600587|9.2237511
1217649701|playground||||||43.0797477|13.4928000
1225404594|playground||||||45.0357711|7.6392731
1225404612|playground||||||45.0353562|7.6390103
1227056652|playground||||||45.0187869|7.6574036
1227127929|playground||||||45.3746259|11.9114840
1229202464|playground||||||41.9109751|12.4246256
1229579658|playground||||||41.8056698|12.6102027
1229579673|playground||||||41.7952140|12.6120673
1231716379|playground||||||46.0841696|13.2268196
1233767289|playground||||||44.4764105|10.0881857
1234413068|playground||||||46.1298544|13.4873321
1237007517|playground||||||44.4823636|11.2418535
1237865571|playground||||||46.1864157|9.4165122
1239897198|playground||||||46.2630010|11.3382999
1240041430|playground||||||45.1604611|9.5574401
1240780575|playground||||||42.3505715|13.4061775
1242169093|playground||||||41.9000241|15.3483639
1243274130|playground||||||45.4965798|9.6751008
1244340670|playground||||||44.4234464|8.9221686
1246187194|playground||||||44.5111726|11.2912567
1249154848|playground||||||46.1809560|11.0678918
1249155462|playground||||||46.1792793|11.0664325
1249271735|playground||||||45.9160234|9.3302245
1249901493|playground||||||45.9508848|12.9803657
1250619049|playground||||||45.9655883|12.6638486
1251979412|playground||||||41.8667739|12.4447383
1256367740|playground||||||44.5466686|7.7214117
1256367749|playground||||||44.5422453|7.7175142
1261931093|playground||||||46.1211056|12.3562234
1262059756|playground||||||45.9119922|8.7944483
1262217909|playground|Ludoteca|||||41.1014630|16.8757069
1262218155|playground||||||41.1066998|16.8741931
1268489914|playground||||||44.7005447|9.0675215
1272932328|playground||||||44.3852917|9.0091346
1274625551|playground||||||45.6337742|12.5801329
1277522891|playground||||||43.3888594|10.4366529
1277970839|playground||||||44.0238435|12.4120624
1278551721|playground||||||42.8110554|10.3633104
1278636096|playground||||||46.0972594|9.3422221
1284143152|playground||||||45.8163838|8.8222445
1285051779|playground||||||45.6189810|9.0498557
1286926803|playground||||||41.9409974|12.5584364
1289166872|playground|Parco giochi privato del Il Granaio|||||43.2334320|10.6187434
1289585461|playground||||||46.0690029|8.2586402
1291558390|playground||||||41.5263289|13.1558357
1292290044|playground||||||41.5312488|12.9452553
1295051388|playground||||||46.3318087|11.0407034
1296656966|playground||||||46.0402446|11.1368510
1298204119|playground||||||43.8006005|11.1489445
1300047738|playground||||||44.2038309|10.7984799
1301900986|playground||||||42.9212435|11.5847369
1302026599|playground||||||44.4072204|12.2151519
1305548116|playground||||||42.4457568|12.9934792
1305561933|playground||||||41.8522207|13.4116808
1305561984|playground||||||41.8518460|13.4116529
1307017606|playground||||||39.0802057|17.1206000
1308191862|playground||||||37.9865730|13.8842695
1310344081|playground||||||40.0512704|15.4455112
1311713193|playground||||||43.5207921|12.2134885
1311713197|playground||||||43.5183577|12.2097458
1311713202|playground||||||43.5200531|12.2164103
1312880971|playground||||||44.3448226|11.6717667
1312951438|playground||||||45.5826422|11.4896098
1313264778|playground||||||41.8179137|12.4917777
1313274542|playground|piastra pattinaggio|||||45.5436419|11.5164100
1313332266|playground||||||45.4740385|8.9919390
1314977314|playground||||||42.7208761|12.1126846
1315192945|playground||||||42.7209307|12.1101570
1316559196|playground||||||45.4517657|11.4929816
1318858063|playground||||||45.5862208|11.4897432
1322145826|playground||||||45.4876593|8.9841253
1324173908|playground||||||41.7703040|12.6086666
1324672429|playground||||||42.7206111|12.1149006
1326789099|playground||||||44.9196445|11.2243208
1330030807|playground||||||41.9540452|13.1884379
1330930610|playground||||||39.9724805|16.0865880
1331577070|playground||||||46.0210827|11.1497506
1336557120|playground||||||44.4915021|11.3023406
1337570421|playground||||||46.0407648|11.7500402
1338471982|playground||||||41.5024873|13.0616098
1340252552|playground||||||44.3440265|11.7103656
1340399527|playground||||||41.6227018|14.9707312
1340659764|playground||||||41.9282083|12.5051187
1341426460|playground||||||45.3097951|10.7005984
1342461658|playground||||||44.1475507|7.7338476
1342482706|playground||||||43.7774562|7.6680156
1342610372|playground||||||40.5529426|14.2181379
1345283884|playground||||||40.9150889|8.7763411
1346126988|playground||||||41.9699256|12.5205559
1346149473|playground||||||40.8243536|14.1231102
1346814672|playground||||||40.0059503|18.1761798
1349162050|playground||||||39.0831591|17.1301167
1350749546|playground||||||45.7980620|8.5681880
1351745137|playground||||||45.8448165|8.6702889
1352468993|playground||||||46.5969263|11.8993923
1352469135|playground||||||46.5960562|11.8944935
1353736043|playground||||||44.7543269|10.3487021
1356371340|playground||||||41.8923326|12.4976374
1356377580|playground|Parco giochi|||||41.8721199|12.4506812
1356971970|playground||||||46.0485660|11.7549078
1357772632|playground||||||41.5916359|14.7529649
1357945030|playground||||||46.0233444|11.0384599
1360806374|playground||||||45.6701355|9.7825648
1360806398|playground||||||45.6728873|9.8023922
1360806494|playground||||||45.6723475|9.8049993
1362647174|playground||||||46.1847982|11.0220163
1362736876|playground||||||44.8861732|7.2820508
1362736887|playground||||||44.8868065|7.2771043
1364171206|playground||||||46.2699495|9.3120156
1364276424|playground||||||46.3726947|11.2526960
1365304681|playground|Indianerdorf Taseralm|||||46.7038775|11.2229266
1366801220|playground||||||46.0696878|11.1262725
1366801229|playground||||||46.0699661|11.1262034
1369115552|playground||||||41.1132880|16.9136932
1369132619|playground||||||41.1176447|16.8945395
1369222670|playground||||||45.8697493|9.4496363
1370017052|playground||||||44.4606464|8.9012083
1371177396|playground||||||46.0506059|11.0730819
1371252683|playground||||||43.5191164|12.2164046
1371548418|playground||||||43.5145364|12.1973065
1371602635|playground||||||43.5219314|12.2183028
1371747931|playground||||||43.5143627|12.1921843
1376085416|playground||||||46.0224145|11.3679431
1376977905|playground||||||44.3831925|8.6366369
1377182899|playground||||||45.6195261|12.5641021
1379044627|playground||||||44.5457301|10.9137181
1381573560|playground||||||45.3735723|9.1466736
1381612249|playground||||||46.1769112|11.0696168
1381711854|playground||||||45.5319393|10.7263577
1381851714|playground|Parco giochi|||||43.8543375|7.9629448
1381950862|playground|Parco giochi|||||39.6575907|9.1317230
1384725317|playground||||||43.5488258|12.1759993
1384725452|playground||||||43.5488180|12.1753824
1385334861|playground||||||43.5511571|12.1744401
1385353389|playground||||||43.5523273|12.1730561
1386452662|playground||||||45.4479221|8.1108393
1387232810|playground||||||45.6856501|11.3734135
1387899811|playground||||||44.8294522|7.2877468
1388564231|playground||||||46.0644389|11.0798700
1388699895|playground||||||43.1790490|10.5505910
1388892385|playground||||||46.7310719|11.6537095
1388893432|playground||||||46.7647726|11.6837980
1389039178|playground||||||44.0121900|12.4185279
1389069024|playground||||||43.5538305|12.1716954
1389462127|playground||||||46.5541947|11.9687362
1389814274|playground||||||41.6017333|13.0876792
1391051571|playground||||||43.6588426|10.6635625
1391163080|playground||||||45.2745503|11.6622265
1391842062|playground||||||43.5442312|12.1869494
1391851672|playground||||||43.5367574|12.2048424
1394156717|playground||||||43.2149430|13.2964739
1394298841|playground|Parco Oratorio|||||44.4795470|11.0001656
1395100431|playground||||||44.4222264|8.9718330
1396367109|playground||||||44.6780083|8.7031759
1396367111|playground||||||44.6807054|8.7051620
1397237101|playground||||||46.1523592|12.9988780
1399087616|playground|Peter Pan Park|||||45.5787345|12.8207799
1400831138|playground||||||43.3912686|10.6144112
1401570978|playground||||||42.8974836|13.8531494
1402776893|playground||||||44.8213704|7.2980670
1403089476|playground||||||45.5765791|9.6200257
1403230754|playground||||||43.1115295|12.4446388
1403512582|playground||||||45.2939672|11.6020779
1404482826|playground||||||44.2953017|7.5174652
1406230802|playground||||||39.2237849|9.1964111
1407178182|playground||||||43.9303747|12.8694039
1407913582|playground||||||43.5023058|12.2094864
1407959179|playground||||||43.5009673|12.2126729
1409256186|playground||||||42.9110528|13.8944290
1409490220|playground||||||45.7308539|11.3777486
1410028037|playground||||||44.2963000|9.7434353
1411275077|playground|Parco Giochi|||||41.8535258|14.2016511
1411412563|playground||||||45.8407009|9.9377026
1411543187|playground|I Ponti|||||43.7527506|11.3147118
1412026554|playground|Giardini della scuola|||||45.2857866|8.3455429
1413083039|playground||||||43.9041748|12.9008323
1414883705|playground||||||45.6071657|8.8556562
1414937193|playground||||||46.0643520|8.6994700
1416619117|playground||||||46.0237292|11.0390014
1416907783|playground||||||46.0510223|11.1248691
1417115750|playground||||||41.9722346|12.6291153
1417185774|playground|Parco Cingolani|||||41.8381385|12.8947093
1419476803|playground||||||45.7783092|11.8417756
1419476804|playground||||||45.7769385|11.8432432
1420384567|playground||||||46.3153580|8.2594616
1420468468|playground||||||37.8797312|15.0098470
1420903602|playground||||||41.0966270|16.8527663
1420936205|playground||||||43.2952993|10.4997038
1420972742|playground|Parco dei Platani|||||45.4613193|7.8553854
1421022570|playground|Parco Giovanni Paolo II|||||40.0952769|15.4035761
1422882243|playground|Parco Giochi|||||45.8279624|11.8407311
